# ============================================
# GAP SWEEP — Modules B & C
# Adaptive Heating + Adaptive Cooldown
# ============================================
# RUN_ID: GAP_SWEEP_005
# GAP_DISTANCE: 3-6um
# MATERIAL_PAIR: SiO2-SiO2
# SPACER_TYPE: microspheres
# RUNS_PER_GAP: 5
# HEAT_MODE: ADAPTIVE (detect steady state via dV/dt)
# HEAT_MIN_MS: 300000
# HEAT_MAX_MS: 1500000
# SS_THRESHOLD: 0.050 mV/s
# SS_WINDOW: 30 sec
# SS_HOLD: 60 sec
# PLATEAU_TIME: 180 sec
# COOL_MODE: ADAPTIVE (wait for ambient)
# COOL_THRESHOLD_C: 3.0
#
# [OK] Heater pins configured, both OFF
# I2C_SCAN_START
#   FOUND 0x48
#   Devices: 1
# I2C_SCAN_END
# ADS1115 init attempt 1/5: SUCCESS
# [OK] ADS1115 GAIN_ONE
# [OK] DHT11: 24.4 C
# SENSOR_VERIFY_START
#   Sample 1: V01=-6.50mV V23=-1.25mV Tt=28.5C Tb=26.5C Tamb=24.4C
#   Sample 2: V01=-6.25mV V23=-1.25mV Tt=29.0C Tb=29.0C Tamb=24.4C
#   Sample 3: V01=-6.25mV V23=-1.25mV Tt=28.7C Tb=29.2C Tamb=24.4C
# SENSOR_VERIFY_END
#
# ============================================
# DIAGNOSTICS COMPLETE
# Starting run 1/3...
# ============================================
time_ms,phase,run,phase_time_ms,sample_num,Vtop_mV,Vbot_mV,Tt_C,Tb_C,dT_C,Vheater_V,Tamb_C,dVdt_mVs
846579,WAIT_AMBIENT,1,840000,841,0.1250,5.3750,27.75,26.25,1.50,-1.00,23.9,-1.0000
847579,WAIT_AMBIENT,1,841000,842,0.1250,5.3750,27.00,25.75,1.25,-1.00,23.9,-1.0000
848579,WAIT_AMBIENT,1,842000,843,0.1250,5.3750,27.75,25.75,2.00,-1.00,23.9,-1.0000
849579,WAIT_AMBIENT,1,843000,844,0.1250,5.3750,27.75,24.75,3.00,-1.00,23.9,-1.0000
850579,WAIT_AMBIENT,1,844000,845,0.1250,5.2500,27.50,26.25,1.25,-1.00,23.9,-1.0000
851579,WAIT_AMBIENT,1,845000,846,0.1250,5.2500,27.75,25.75,2.00,-1.00,23.9,-1.0000
852579,WAIT_AMBIENT,1,846000,847,0.1250,5.3750,28.00,25.75,2.25,-1.00,23.9,-1.0000
853579,WAIT_AMBIENT,1,847000,848,0.1250,5.3750,27.00,25.50,1.50,-1.00,23.9,-1.0000
854579,WAIT_AMBIENT,1,848000,849,0.1250,5.3750,28.00,26.25,1.75,-1.00,23.9,-1.0000
855579,WAIT_AMBIENT,1,849000,850,0.1250,5.3750,27.50,25.25,2.25,-1.00,23.9,-1.0000
856579,WAIT_AMBIENT,1,850000,851,0.1250,5.3750,27.00,26.00,1.00,-1.00,23.9,-1.0000
857579,WAIT_AMBIENT,1,851000,852,0.1250,5.2500,27.00,25.75,1.25,-1.00,23.9,-1.0000
858579,WAIT_AMBIENT,1,852000,853,0.1250,5.2500,27.25,25.75,1.50,-1.00,23.9,-1.0000
859579,WAIT_AMBIENT,1,853000,854,0.1250,5.2500,27.00,25.25,1.75,-1.00,23.9,-1.0000
860579,WAIT_AMBIENT,1,854000,855,0.1250,5.2500,27.50,24.25,3.25,-1.00,23.9,-1.0000
861579,WAIT_AMBIENT,1,855000,856,0.1250,5.2500,27.25,26.00,1.25,-1.00,23.9,-1.0000
862579,WAIT_AMBIENT,1,856000,857,0.1250,5.3750,28.00,26.25,1.75,-1.00,23.9,-1.0000
863579,WAIT_AMBIENT,1,857000,858,0.1250,5.2500,28.25,26.25,2.00,-1.00,23.9,-1.0000
864579,WAIT_AMBIENT,1,858000,859,0.1250,5.2500,28.50,25.75,2.75,-1.00,23.9,-1.0000
865579,WAIT_AMBIENT,1,859000,860,0.1250,5.2500,28.00,26.00,2.00,-1.00,23.9,-1.0000
866579,WAIT_AMBIENT,1,860000,861,0.1250,5.3750,27.75,26.25,1.50,-1.00,23.9,-1.0000
867579,WAIT_AMBIENT,1,861000,862,0.1250,5.3750,29.50,25.50,4.00,-1.00,23.9,-1.0000
868579,WAIT_AMBIENT,1,862000,863,0.1250,5.2500,26.25,26.75,-0.50,-1.00,23.9,-1.0000
# AMBIENT_THRESHOLD_REACHED: Tt=26.2C Tb=26.7C Tamb=23.9C
869579,WAIT_AMBIENT,1,863000,864,0.1250,5.3750,28.00,26.50,1.50,-1.00,23.9,-1.0000
# AMBIENT_UNSTABLE: resetting stability timer
870579,WAIT_AMBIENT,1,864000,865,0.1250,5.2500,28.75,26.50,2.25,-1.00,23.9,-1.0000
871579,WAIT_AMBIENT,1,865000,866,0.1250,5.2500,28.25,25.50,2.75,-1.00,23.9,-1.0000
872579,WAIT_AMBIENT,1,866000,867,0.1250,5.3750,28.25,26.00,2.25,-1.00,23.9,-1.0000
873579,WAIT_AMBIENT,1,867000,868,0.0000,5.2500,28.75,26.25,2.50,-1.00,23.9,-1.0000
874579,WAIT_AMBIENT,1,868000,869,0.1250,5.2500,28.75,27.00,1.75,-1.00,23.9,-1.0000
875579,WAIT_AMBIENT,1,869000,870,0.0000,5.2500,27.50,26.25,1.25,-1.00,23.9,-1.0000
876579,WAIT_AMBIENT,1,870000,871,0.0000,5.2500,28.50,26.25,2.25,-1.00,23.9,-1.0000
877579,WAIT_AMBIENT,1,871000,872,0.0000,5.2500,28.00,25.50,2.50,-1.00,23.9,-1.0000
878579,WAIT_AMBIENT,1,872000,873,0.1250,5.2500,28.25,26.50,1.75,-1.00,23.9,-1.0000
879579,WAIT_AMBIENT,1,873000,874,0.0000,5.2500,27.75,26.25,1.50,-1.00,23.9,-1.0000
880579,WAIT_AMBIENT,1,874000,875,0.0000,5.2500,27.50,25.50,2.00,-1.00,23.9,-1.0000
881579,WAIT_AMBIENT,1,875000,876,0.0000,5.2500,27.00,26.25,0.75,-1.00,23.9,-1.0000
882579,WAIT_AMBIENT,1,876000,877,0.0000,5.2500,29.25,25.50,3.75,-1.00,23.9,-1.0000
883579,WAIT_AMBIENT,1,877000,878,0.0000,5.2500,29.50,26.25,3.25,-1.00,23.9,-1.0000
884579,WAIT_AMBIENT,1,878000,879,0.0000,5.2500,28.25,25.75,2.50,-1.00,23.9,-1.0000
885579,WAIT_AMBIENT,1,879000,880,0.0000,5.2500,28.50,25.75,2.75,-1.00,23.9,-1.0000
886579,WAIT_AMBIENT,1,880000,881,0.0000,5.2500,28.25,26.50,1.75,-1.00,23.9,-1.0000
887579,WAIT_AMBIENT,1,881000,882,0.0000,5.2500,28.25,25.75,2.50,-1.00,23.9,-1.0000
888579,WAIT_AMBIENT,1,882000,883,0.0000,5.2500,27.25,26.25,1.00,-1.00,23.9,-1.0000
889579,WAIT_AMBIENT,1,883000,884,0.0000,5.2500,28.25,25.75,2.50,-1.00,23.9,-1.0000
890579,WAIT_AMBIENT,1,884000,885,0.0000,5.2500,28.50,26.75,1.75,-1.00,23.9,-1.0000
891579,WAIT_AMBIENT,1,885000,886,0.0000,5.2500,28.50,26.50,2.00,-1.00,23.9,-1.0000
892579,WAIT_AMBIENT,1,886000,887,0.0000,5.2500,27.00,26.50,0.50,-1.00,23.9,-1.0000
893579,WAIT_AMBIENT,1,887000,888,0.0000,5.2500,29.00,25.00,4.00,-1.00,23.9,-1.0000
894579,WAIT_AMBIENT,1,888000,889,0.0000,5.2500,26.75,26.25,0.50,-1.00,23.9,-1.0000
# AMBIENT_THRESHOLD_REACHED: Tt=26.7C Tb=26.2C Tamb=23.9C
895579,WAIT_AMBIENT,1,889000,890,0.0000,5.2500,26.50,26.50,0.00,-1.00,23.9,-1.0000
896579,WAIT_AMBIENT,1,890000,891,0.0000,5.2500,27.75,26.25,1.50,-1.00,23.9,-1.0000
# AMBIENT_UNSTABLE: resetting stability timer
897579,WAIT_AMBIENT,1,891000,892,0.0000,5.2500,27.75,25.50,2.25,-1.00,23.9,-1.0000
898579,WAIT_AMBIENT,1,892000,893,0.0000,5.2500,27.00,26.50,0.50,-1.00,23.9,-1.0000
899579,WAIT_AMBIENT,1,893000,894,0.0000,5.2500,27.00,26.50,0.50,-1.00,23.9,-1.0000
900579,WAIT_AMBIENT,1,894000,895,0.0000,5.2500,27.50,26.50,1.00,-1.00,23.9,-1.0000
901579,WAIT_AMBIENT,1,895000,896,0.0000,5.2500,27.25,26.75,0.50,-1.00,23.9,-1.0000
902579,WAIT_AMBIENT,1,896000,897,0.0000,5.1250,26.75,25.25,1.50,-1.00,23.9,-1.0000
# AMBIENT_THRESHOLD_REACHED: Tt=26.7C Tb=25.2C Tamb=23.9C
903579,WAIT_AMBIENT,1,897000,898,0.0000,5.2500,26.25,26.75,-0.50,-1.00,23.9,-1.0000
904579,WAIT_AMBIENT,1,898000,899,0.0000,5.2500,27.00,26.00,1.00,-1.00,23.9,-1.0000
# AMBIENT_UNSTABLE: resetting stability timer
905579,WAIT_AMBIENT,1,899000,900,0.0000,5.2500,26.25,25.50,0.75,-1.00,23.9,-1.0000
# AMBIENT_THRESHOLD_REACHED: Tt=26.2C Tb=25.5C Tamb=23.9C
906579,WAIT_AMBIENT,1,900000,901,0.0000,5.2500,27.50,26.50,1.00,-1.00,23.9,-1.0000
# AMBIENT_UNSTABLE: resetting stability timer
# WAIT_STATUS: 15.0 min, Tt=27.5C Tb=26.5C Tamb=23.9C ** Remove cork to speed up! **
907579,WAIT_AMBIENT,1,901000,902,0.0000,5.2500,26.25,26.25,0.00,-1.00,23.9,-1.0000
# AMBIENT_THRESHOLD_REACHED: Tt=26.2C Tb=26.2C Tamb=23.9C
908579,WAIT_AMBIENT,1,902000,903,-0.1250,5.2500,26.75,25.75,1.00,-1.00,23.9,-1.0000
909579,WAIT_AMBIENT,1,903000,904,-0.1250,5.2500,27.00,26.50,0.50,-1.00,23.9,-1.0000
# AMBIENT_UNSTABLE: resetting stability timer
910579,WAIT_AMBIENT,1,904000,905,0.0000,5.2500,27.25,26.00,1.25,-1.00,23.9,-1.0000
911579,WAIT_AMBIENT,1,905000,906,-0.1250,5.1250,27.25,25.75,1.50,-1.00,23.9,-1.0000
912579,WAIT_AMBIENT,1,906000,907,0.0000,5.2500,27.50,26.50,1.00,-1.00,23.9,-1.0000
913579,WAIT_AMBIENT,1,907000,908,-0.1250,5.2500,27.50,25.75,1.75,-1.00,23.9,-1.0000
914579,WAIT_AMBIENT,1,908000,909,0.0000,5.2500,27.00,26.25,0.75,-1.00,23.9,-1.0000
915579,WAIT_AMBIENT,1,909000,910,-0.1250,5.2500,27.00,26.25,0.75,-1.00,23.9,-1.0000
916579,WAIT_AMBIENT,1,910000,911,-0.1250,5.1250,26.75,26.50,0.25,-1.00,23.9,-1.0000
# AMBIENT_THRESHOLD_REACHED: Tt=26.7C Tb=26.5C Tamb=23.9C
917579,WAIT_AMBIENT,1,911000,912,-0.1250,5.1250,27.50,25.50,2.00,-1.00,23.9,-1.0000
# AMBIENT_UNSTABLE: resetting stability timer
918579,WAIT_AMBIENT,1,912000,913,-0.1250,5.2500,26.75,26.25,0.50,-1.00,23.9,-1.0000
# AMBIENT_THRESHOLD_REACHED: Tt=26.7C Tb=26.2C Tamb=23.9C
919579,WAIT_AMBIENT,1,913000,914,0.0000,5.1250,27.50,25.50,2.00,-1.00,23.9,-1.0000
# AMBIENT_UNSTABLE: resetting stability timer
920579,WAIT_AMBIENT,1,914000,915,0.0000,5.2500,26.75,26.00,0.75,-1.00,23.9,-1.0000
# AMBIENT_THRESHOLD_REACHED: Tt=26.7C Tb=26.0C Tamb=23.9C
921579,WAIT_AMBIENT,1,915000,916,0.0000,5.1250,27.25,26.50,0.75,-1.00,23.9,-1.0000
# AMBIENT_UNSTABLE: resetting stability timer
922579,WAIT_AMBIENT,1,916000,917,0.0000,5.1250,27.25,24.75,2.50,-1.00,23.9,-1.0000
923579,WAIT_AMBIENT,1,917000,918,-0.1250,5.1250,27.75,25.25,2.50,-1.00,23.9,-1.0000
924579,WAIT_AMBIENT,1,918000,919,-0.1250,5.2500,27.75,25.75,2.00,-1.00,23.9,-1.0000
925579,WAIT_AMBIENT,1,919000,920,-0.1250,5.1250,27.75,26.50,1.25,-1.00,23.9,-1.0000
926579,WAIT_AMBIENT,1,920000,921,0.0000,5.1250,27.25,24.25,3.00,-1.00,23.9,-1.0000
927579,WAIT_AMBIENT,1,921000,922,-0.1250,5.1250,27.75,26.00,1.75,-1.00,23.9,-1.0000
928579,WAIT_AMBIENT,1,922000,923,-0.1250,5.1250,27.50,26.50,1.00,-1.00,23.9,-1.0000
929579,WAIT_AMBIENT,1,923000,924,-0.1250,5.1250,27.25,26.75,0.50,-1.00,23.9,-1.0000
930579,WAIT_AMBIENT,1,924000,925,-0.1250,5.1250,27.75,25.50,2.25,-1.00,23.9,-1.0000
931579,WAIT_AMBIENT,1,925000,926,-0.1250,5.1250,27.50,26.25,1.25,-1.00,23.9,-1.0000
932579,WAIT_AMBIENT,1,926000,927,-0.1250,5.1250,27.50,26.25,1.25,-1.00,23.9,-1.0000
933579,WAIT_AMBIENT,1,927000,928,-0.1250,5.1250,26.50,25.75,0.75,-1.00,23.9,-1.0000
# AMBIENT_THRESHOLD_REACHED: Tt=26.5C Tb=25.7C Tamb=23.9C
934579,WAIT_AMBIENT,1,928000,929,-0.1250,5.1250,27.00,25.50,1.50,-1.00,23.9,-1.0000
# AMBIENT_UNSTABLE: resetting stability timer
935579,WAIT_AMBIENT,1,929000,930,-0.1250,5.1250,27.50,25.50,2.00,-1.00,23.9,-1.0000
936579,WAIT_AMBIENT,1,930000,931,-0.1250,5.1250,27.50,26.00,1.50,-1.00,23.9,-1.0000
937579,WAIT_AMBIENT,1,931000,932,-0.1250,5.1250,27.75,25.25,2.50,-1.00,23.9,-1.0000
938579,WAIT_AMBIENT,1,932000,933,-0.1250,5.1250,27.50,25.75,1.75,-1.00,23.9,-1.0000
939579,WAIT_AMBIENT,1,933000,934,-0.1250,5.1250,27.75,26.50,1.25,-1.00,23.9,-1.0000
940579,WAIT_AMBIENT,1,934000,935,-0.1250,5.1250,27.25,26.50,0.75,-1.00,23.9,-1.0000
941579,WAIT_AMBIENT,1,935000,936,-0.1250,5.1250,27.50,26.75,0.75,-1.00,23.9,-1.0000
942579,WAIT_AMBIENT,1,936000,937,-0.1250,5.1250,27.00,26.00,1.00,-1.00,23.9,-1.0000
943579,WAIT_AMBIENT,1,937000,938,-0.1250,5.1250,27.75,26.75,1.00,-1.00,23.9,-1.0000
944579,WAIT_AMBIENT,1,938000,939,-0.1250,5.1250,27.25,26.25,1.00,-1.00,23.9,-1.0000
945579,WAIT_AMBIENT,1,939000,940,-0.1250,5.1250,27.50,26.00,1.50,-1.00,23.9,-1.0000
946579,WAIT_AMBIENT,1,940000,941,-0.1250,5.1250,26.25,26.00,0.25,-1.00,23.9,-1.0000
# AMBIENT_THRESHOLD_REACHED: Tt=26.2C Tb=26.0C Tamb=23.9C
947579,WAIT_AMBIENT,1,941000,942,-0.1250,5.1250,26.75,26.75,0.00,-1.00,23.9,-1.0000
948579,WAIT_AMBIENT,1,942000,943,-0.1250,5.1250,27.25,25.75,1.50,-1.00,23.9,-1.0000
# AMBIENT_UNSTABLE: resetting stability timer
949579,WAIT_AMBIENT,1,943000,944,-0.1250,5.1250,27.75,26.50,1.25,-1.00,23.9,-1.0000
950579,WAIT_AMBIENT,1,944000,945,-0.1250,5.1250,27.75,26.25,1.50,-1.00,23.9,-1.0000
951579,WAIT_AMBIENT,1,945000,946,-0.1250,5.1250,27.25,26.75,0.50,-1.00,23.9,-1.0000
952579,WAIT_AMBIENT,1,946000,947,-0.1250,5.1250,26.50,26.00,0.50,-1.00,23.9,-1.0000
# AMBIENT_THRESHOLD_REACHED: Tt=26.5C Tb=26.0C Tamb=23.9C
953579,WAIT_AMBIENT,1,947000,948,-0.1250,5.1250,27.25,26.50,0.75,-1.00,23.9,-1.0000
# AMBIENT_UNSTABLE: resetting stability timer
954579,WAIT_AMBIENT,1,948000,949,-0.1250,5.1250,27.00,25.75,1.25,-1.00,23.9,-1.0000
955579,WAIT_AMBIENT,1,949000,950,-0.1250,5.1250,27.00,26.50,0.50,-1.00,23.9,-1.0000
956579,WAIT_AMBIENT,1,950000,951,-0.2500,5.1250,27.25,25.50,1.75,-1.00,23.9,-1.0000
957579,WAIT_AMBIENT,1,951000,952,-0.1250,5.1250,27.75,26.00,1.75,-1.00,23.9,-1.0000
958579,WAIT_AMBIENT,1,952000,953,-0.1250,5.1250,27.00,26.75,0.25,-1.00,23.9,-1.0000
959579,WAIT_AMBIENT,1,953000,954,-0.2500,5.1250,27.50,25.75,1.75,-1.00,23.9,-1.0000
960579,WAIT_AMBIENT,1,954000,955,-0.2500,5.1250,27.50,27.00,0.50,-1.00,23.9,-1.0000
961579,WAIT_AMBIENT,1,955000,956,-0.2500,5.1250,26.25,26.75,-0.50,-1.00,23.9,-1.0000
# AMBIENT_THRESHOLD_REACHED: Tt=26.2C Tb=26.7C Tamb=23.9C
962579,WAIT_AMBIENT,1,956000,957,-0.2500,5.0000,27.75,26.75,1.00,-1.00,23.9,-1.0000
# AMBIENT_UNSTABLE: resetting stability timer
963579,WAIT_AMBIENT,1,957000,958,-0.2500,5.1250,26.75,26.75,0.00,-1.00,23.9,-1.0000
# AMBIENT_THRESHOLD_REACHED: Tt=26.7C Tb=26.7C Tamb=23.9C
964579,WAIT_AMBIENT,1,958000,959,-0.1250,5.1250,27.25,26.00,1.25,-1.00,23.9,-1.0000
# AMBIENT_UNSTABLE: resetting stability timer
965579,WAIT_AMBIENT,1,959000,960,-0.2500,5.1250,26.50,25.75,0.75,-1.00,23.9,-1.0000
# AMBIENT_THRESHOLD_REACHED: Tt=26.5C Tb=25.7C Tamb=23.9C
966579,WAIT_AMBIENT,1,960000,961,-0.2500,5.1250,27.75,25.25,2.50,-1.00,23.9,-1.0000
# AMBIENT_UNSTABLE: resetting stability timer
967579,WAIT_AMBIENT,1,961000,962,-0.1250,5.1250,26.75,26.25,0.50,-1.00,23.9,-1.0000
# AMBIENT_THRESHOLD_REACHED: Tt=26.7C Tb=26.2C Tamb=23.9C
968579,WAIT_AMBIENT,1,962000,963,-0.2500,5.1250,27.00,25.50,1.50,-1.00,23.9,-1.0000
# AMBIENT_UNSTABLE: resetting stability timer
969579,WAIT_AMBIENT,1,963000,964,-0.2500,5.0000,27.00,25.50,1.50,-1.00,23.9,-1.0000
970579,WAIT_AMBIENT,1,964000,965,-0.2500,5.0000,26.75,26.75,0.00,-1.00,23.9,-1.0000
# AMBIENT_THRESHOLD_REACHED: Tt=26.7C Tb=26.7C Tamb=23.9C
971579,WAIT_AMBIENT,1,965000,966,-0.2500,5.0000,26.75,27.00,-0.25,-1.00,23.9,-1.0000
# AMBIENT_UNSTABLE: resetting stability timer
972579,WAIT_AMBIENT,1,966000,967,-0.2500,5.0000,27.00,26.50,0.50,-1.00,23.9,-1.0000
973579,WAIT_AMBIENT,1,967000,968,-0.2500,5.1250,27.25,26.50,0.75,-1.00,23.9,-1.0000
974579,WAIT_AMBIENT,1,968000,969,-0.2500,5.0000,26.25,27.00,-0.75,-1.00,23.9,-1.0000
975579,WAIT_AMBIENT,1,969000,970,-0.2500,5.0000,26.50,26.50,0.00,-1.00,23.9,-1.0000
# AMBIENT_THRESHOLD_REACHED: Tt=26.5C Tb=26.5C Tamb=23.9C
976579,WAIT_AMBIENT,1,970000,971,-0.2500,5.0000,26.00,26.50,-0.50,-1.00,23.9,-1.0000
977579,WAIT_AMBIENT,1,971000,972,-0.2500,5.0000,26.50,26.50,0.00,-1.00,23.9,-1.0000
978579,WAIT_AMBIENT,1,972000,973,-0.2500,5.0000,26.75,27.00,-0.25,-1.00,23.9,-1.0000
# AMBIENT_UNSTABLE: resetting stability timer
979579,WAIT_AMBIENT,1,973000,974,-0.2500,5.0000,26.75,24.50,2.25,-1.00,23.9,-1.0000
# AMBIENT_THRESHOLD_REACHED: Tt=26.7C Tb=24.5C Tamb=23.9C
980579,WAIT_AMBIENT,1,974000,975,-0.2500,5.0000,26.50,26.50,0.00,-1.00,23.9,-1.0000
981579,WAIT_AMBIENT,1,975000,976,-0.2500,5.0000,26.75,25.25,1.50,-1.00,23.9,-1.0000
982579,WAIT_AMBIENT,1,976000,977,-0.2500,5.0000,27.50,27.00,0.50,-1.00,23.9,-1.0000
# AMBIENT_UNSTABLE: resetting stability timer
983579,WAIT_AMBIENT,1,977000,978,-0.2500,5.0000,27.25,25.75,1.50,-1.00,23.9,-1.0000
984579,WAIT_AMBIENT,1,978000,979,-0.2500,5.0000,26.25,25.25,1.00,-1.00,23.9,-1.0000
# AMBIENT_THRESHOLD_REACHED: Tt=26.2C Tb=25.2C Tamb=23.9C
985579,WAIT_AMBIENT,1,979000,980,-0.2500,5.0000,26.50,27.00,-0.50,-1.00,23.9,-1.0000
# AMBIENT_UNSTABLE: resetting stability timer
986579,WAIT_AMBIENT,1,980000,981,-0.2500,5.0000,27.50,25.75,1.75,-1.00,23.9,-1.0000
987579,WAIT_AMBIENT,1,981000,982,-0.2500,5.0000,26.50,25.50,1.00,-1.00,23.9,-1.0000
# AMBIENT_THRESHOLD_REACHED: Tt=26.5C Tb=25.5C Tamb=23.9C
988579,WAIT_AMBIENT,1,982000,983,-0.2500,5.0000,26.75,25.25,1.50,-1.00,23.9,-1.0000
989579,WAIT_AMBIENT,1,983000,984,-0.2500,5.0000,26.50,26.00,0.50,-1.00,23.9,-1.0000
990579,WAIT_AMBIENT,1,984000,985,-0.2500,5.0000,27.00,25.25,1.75,-1.00,23.9,-1.0000
# AMBIENT_UNSTABLE: resetting stability timer
991579,WAIT_AMBIENT,1,985000,986,-0.2500,5.0000,25.75,26.75,-1.00,-1.00,23.9,-1.0000
# AMBIENT_THRESHOLD_REACHED: Tt=25.7C Tb=26.7C Tamb=23.9C
992579,WAIT_AMBIENT,1,986000,987,-0.2500,5.0000,26.25,24.25,2.00,-1.00,23.9,-1.0000
993579,WAIT_AMBIENT,1,987000,988,-0.2500,5.0000,26.75,25.75,1.00,-1.00,23.9,-1.0000
994579,WAIT_AMBIENT,1,988000,989,-0.2500,5.0000,26.50,25.25,1.25,-1.00,23.9,-1.0000
995579,WAIT_AMBIENT,1,989000,990,-0.2500,5.0000,26.75,26.75,0.00,-1.00,23.9,-1.0000
996579,WAIT_AMBIENT,1,990000,991,-0.2500,5.0000,27.00,25.75,1.25,-1.00,23.9,-1.0000
# AMBIENT_UNSTABLE: resetting stability timer
997579,WAIT_AMBIENT,1,991000,992,-0.3750,5.0000,26.25,25.00,1.25,-1.00,23.9,-1.0000
# AMBIENT_THRESHOLD_REACHED: Tt=26.2C Tb=25.0C Tamb=23.9C
998579,WAIT_AMBIENT,1,992000,993,-0.2500,5.0000,26.25,26.75,-0.50,-1.00,23.9,-1.0000
999579,WAIT_AMBIENT,1,993000,994,-0.2500,5.0000,26.50,24.75,1.75,-1.00,23.9,-1.0000
1000579,WAIT_AMBIENT,1,994000,995,-0.2500,5.0000,26.25,25.25,1.00,-1.00,23.9,-1.0000
1001579,WAIT_AMBIENT,1,995000,996,-0.2500,5.0000,26.50,25.00,1.50,-1.00,23.9,-1.0000
1002579,WAIT_AMBIENT,1,996000,997,-0.2500,5.0000,26.25,26.25,0.00,-1.00,23.9,-1.0000
1003579,WAIT_AMBIENT,1,997000,998,-0.2500,5.0000,26.50,24.25,2.25,-1.00,23.9,-1.0000
1004579,WAIT_AMBIENT,1,998000,999,-0.2500,5.0000,26.50,25.75,0.75,-1.00,23.9,-1.0000
1005579,WAIT_AMBIENT,1,999000,1000,-0.2500,5.0000,26.25,26.50,-0.25,-1.00,23.9,-1.0000
1006579,WAIT_AMBIENT,1,1000000,1001,-0.2500,5.0000,26.25,25.00,1.25,-1.00,23.9,-1.0000
1007579,WAIT_AMBIENT,1,1001000,1002,-0.2500,4.8750,26.50,25.00,1.50,-1.00,23.9,-1.0000
1008579,WAIT_AMBIENT,1,1002000,1003,-0.3750,5.0000,26.50,25.00,1.50,-1.00,23.9,-1.0000
1009579,WAIT_AMBIENT,1,1003000,1004,-0.2500,5.0000,26.25,25.00,1.25,-1.00,23.9,-1.0000
1010579,WAIT_AMBIENT,1,1004000,1005,-0.3750,5.0000,26.75,25.00,1.75,-1.00,23.9,-1.0000
1011579,WAIT_AMBIENT,1,1005000,1006,-0.3750,5.0000,26.00,25.75,0.25,-1.00,23.9,-1.0000
1012579,WAIT_AMBIENT,1,1006000,1007,-0.3750,5.0000,26.75,25.75,1.00,-1.00,23.9,-1.0000
1013579,WAIT_AMBIENT,1,1007000,1008,-0.2500,5.0000,26.50,26.50,0.00,-1.00,23.9,-1.0000
1014579,WAIT_AMBIENT,1,1008000,1009,-0.2500,4.8750,26.50,24.00,2.50,-1.00,23.9,-1.0000
1015579,WAIT_AMBIENT,1,1009000,1010,-0.3750,5.0000,27.25,25.50,1.75,-1.00,23.9,-1.0000
# AMBIENT_UNSTABLE: resetting stability timer
1016579,WAIT_AMBIENT,1,1010000,1011,-0.2500,5.0000,26.75,26.00,0.75,-1.00,23.9,-1.0000
# AMBIENT_THRESHOLD_REACHED: Tt=26.7C Tb=26.0C Tamb=23.9C
1017579,WAIT_AMBIENT,1,1011000,1012,-0.3750,5.0000,27.00,25.75,1.25,-1.00,23.9,-1.0000
# AMBIENT_UNSTABLE: resetting stability timer
1018579,WAIT_AMBIENT,1,1012000,1013,-0.3750,5.0000,26.75,26.25,0.50,-1.00,23.9,-1.0000
# AMBIENT_THRESHOLD_REACHED: Tt=26.7C Tb=26.2C Tamb=23.9C
1019579,WAIT_AMBIENT,1,1013000,1014,-0.3750,5.0000,27.00,26.25,0.75,-1.00,23.9,-1.0000
# AMBIENT_UNSTABLE: resetting stability timer
1020579,WAIT_AMBIENT,1,1014000,1015,-0.3750,4.8750,27.00,26.25,0.75,-1.00,23.9,-1.0000
1021579,WAIT_AMBIENT,1,1015000,1016,-0.3750,4.8750,27.25,26.50,0.75,-1.00,23.9,-1.0000
1022579,WAIT_AMBIENT,1,1016000,1017,-0.3750,4.8750,26.50,25.75,0.75,-1.00,23.9,-1.0000
# AMBIENT_THRESHOLD_REACHED: Tt=26.5C Tb=25.7C Tamb=23.9C
1023579,WAIT_AMBIENT,1,1017000,1018,-0.3750,4.8750,27.00,26.25,0.75,-1.00,23.9,-1.0000
# AMBIENT_UNSTABLE: resetting stability timer
1024579,WAIT_AMBIENT,1,1018000,1019,-0.3750,4.8750,27.00,27.25,-0.25,-1.00,23.9,-1.0000
1025579,WAIT_AMBIENT,1,1019000,1020,-0.3750,4.8750,26.75,24.00,2.75,-1.00,23.9,-1.0000
# AMBIENT_THRESHOLD_REACHED: Tt=26.7C Tb=24.0C Tamb=23.9C
1026579,WAIT_AMBIENT,1,1020000,1021,-0.3750,5.0000,27.00,26.50,0.50,-1.00,23.9,-1.0000
# AMBIENT_UNSTABLE: resetting stability timer
1027579,WAIT_AMBIENT,1,1021000,1022,-0.3750,4.8750,26.75,26.50,0.25,-1.00,23.9,-1.0000
# AMBIENT_THRESHOLD_REACHED: Tt=26.7C Tb=26.5C Tamb=23.9C
1028579,WAIT_AMBIENT,1,1022000,1023,-0.3750,4.8750,27.25,26.75,0.50,-1.00,23.9,-1.0000
# AMBIENT_UNSTABLE: resetting stability timer
1029579,WAIT_AMBIENT,1,1023000,1024,-0.3750,4.8750,26.50,26.25,0.25,-1.00,23.9,-1.0000
# AMBIENT_THRESHOLD_REACHED: Tt=26.5C Tb=26.2C Tamb=23.9C
1030579,WAIT_AMBIENT,1,1024000,1025,-0.3750,4.8750,27.75,25.50,2.25,-1.00,23.9,-1.0000
# AMBIENT_UNSTABLE: resetting stability timer
1031579,WAIT_AMBIENT,1,1025000,1026,-0.3750,4.8750,27.00,25.50,1.50,-1.00,23.9,-1.0000
